id	file	slot	page	hex	src	tgt
sys2_812	SYSTEM/SAVE.EMI	50	0	cfd0d55db35df3135713581359317301cfd0d55db35df3955e857c6b8b02bb5df69512cc6186836001cfd0d55db35df376011270127d8a626a6a7f697c6a	メモリ-カ-ド差込口1に\nメモリ-カ-ドがありません\n---\nセ-ブが行えるよう\nメモリ-カ-ドの\n使用をおすすめします	记忆卡插槽1中\n未找到记忆卡\n---\n请准备记忆卡\n以便\n进行存档
sys2_813	SYSTEM/SAVE.EMI	51	0	cfd0d55db35df3135713581359317601cfd0d55db35df37320125364f6d8e1b595015e857c6b8b02bb5df69512cc618683602031f6d8e1b512c912687601125364955e8620cfd0d55db35df3761270127d8a01626a6a7f697c6a	メモリ-カ-ド差込口1の\nメモリ-カ-ドに{码20}空きブロックが\nありません\n---\nセ-ブが行えるよう{码20}1ブロック以上の\n空きがある{码20}メモリ-カ-ドの使用を\nおすすめします	记忆卡插槽1的\n记忆卡没有\n空闲区块\n---\n请确保有1个以上\n空闲区块的记忆卡\n以便进行存档
sys2_814	SYSTEM/SAVE.EMI	52	0	cfd0d55db35df3135713581359317601cfd0d55db35df376c9dcafd69501678987705f7c6a0267767c7ca27720e85dce120073bb5df68a0112cc60128395a2647c6b8b02bb5df69512cc618683602031f6d8e1b512c912687601125364955e8620cfd0d55db35df3761270127d8a01626a6a7f697c6a	メモリ-カ-ド差込口1の\nメモリ-カ-ドのファイルが\nこわれています\n---\nこのままでは{码20}ゲ-ム中にセ-ブを\n行う事ができません\n---\nセ-ブが行えるよう{码20}1ブロック以上の\n空きがある{码20}メモリ-カ-ドの使用を\nおすすめします	记忆卡插槽1的\n记忆卡文件\n已损坏\n---\n这样将无法\n在游戏中存档\n---\n请确保有1个以上\n空闲区块的记忆卡\n以便进行存档
sys2_815	SYSTEM/SAVE.EMI	53	0	20204552524f52	{码20}{码20}ERROR	  错误
sys2_816	SYSTEM/SAVE.EMI	54	0	0c8914810c82775f015f5f61	{框89}{码14810C82}はい\nいいえ	{框89}{码14810C82}是\n否
sys2_817	SYSTEM/SAVE.EMI	56	0	3120649a69	1{码20}きざし	1 征兆
sys2_818	SYSTEM/SAVE.EMI	57	0	3220125773636389868076	2{码20}竜にかかわるもの	2 与龙相关之物
sys2_819	SYSTEM/SAVE.EMI	58	0	3320124f616d12141272	3{码20}消えた王女	3 消失的公主
sys2_820	SYSTEM/SAVE.EMI	59	0	34201214125c76123d	4{码20}王家の剣	4 王族之剑
sys2_821	SYSTEM/SAVE.EMI	60	0	3520122a1257d45db0dd	5{码20}風竜ラ-ウィ	5 风龙拉维
sys2_822	SYSTEM/SAVE.EMI	61	0	362012d6123a	6{码20}聖地	6 圣地
sys2_823	SYSTEM/SAVE.EMI	62	0	3720aed6b3af761257	7{码20}アルカイの竜	7 阿尔凯之龙
sys2_824	SYSTEM/SAVE.EMI	63	0	3820689f7f7612b312cc64	8{码20}さだめの道行き	8 命运的旅途
sys2_825	SYSTEM/SAVE.EMI	64	0	392062886372868076	9{码20}おろかなるもの	9 愚者
sys2_826	SYSTEM/SAVE.EMI	65	0	313020133a761201133b	10{码20}西の大陸	10 西方大陆
sys2_827	SYSTEM/SAVE.EMI	66	0	3131207d6ea564	11{码20}みちびき	11 引导
sys2_828	SYSTEM/SAVE.EMI	67	0	31322012da7612b88985	12{码20}旅の終わり	12 旅途的终点
sys2_829	SYSTEM/SAVE.EMI	68	0	313320121671c8c171	13{码20}神とヒトと	13 神与人
sys2_830	SYSTEM/SAVE.EMI	70	0	0c0120bb5df68a2012b812b969708388695fa26a6301202020201509775f150a8a128512ba6a86710120202020bdafc1d612a112a273128f857c6a148c0c42775f015f5f61	{框01}{码20}セ-ブを{码20}終了してよろしいですか\n{码20}{码20}{码20}{码20}{符号2 09}はい』を選択すると\n{码20}{码20}{码20}{码20}タイトル画面に戻ります{码148C0C42}はい\nいいえ	{框01}{码20}确定要退出存档吗\n{码20}{码20}{码20}{码20}选择{符号2 09}是』后\n{码20}{码20}{码20}{码20}将返回标题画面{码148C0C42}是\n否
sys2_831	SYSTEM/SAVE.EMI	85	0	20202020a367a28020202020	{码20}{码20}{码20}{码20}どこでも{码20}{码20}{码20}{码20}	    随处    
sys2_832	SYSTEM/SAVE.EMI	86	0	202020b8d4af76134320202020	{码20}{码20}{码20}サライの町{码20}{码20}{码20}{码20}	   萨莱镇    
sys2_833	SYSTEM/SAVE.EMI	87	0	202020bee2dbf4761343202020	{码20}{码20}{码20}チャンバの町{码20}{码20}{码20}	   钱巴镇   
sys2_834	SYSTEM/SAVE.EMI	88	0	2020aebabdc21344123a123a12a82020	{码20}{码20}アスタナ基地地下{码20}{码20}	  阿斯塔纳基地地下  
sys2_835	SYSTEM/SAVE.EMI	89	0	20202020b4d5ae130e20202020	{码20}{码20}{码20}{码20}キリア村{码20}{码20}{码20}{码20}	    基利亚村    
sys2_836	SYSTEM/SAVE.EMI	90	0	20202020134512d812d12020202020	{码20}{码20}{码20}{码20}山小屋{码20}{码20}{码20}{码20}{码20}	     山间小屋     
sys2_837	SYSTEM/SAVE.EMI	91	0	20202020bbc5babd20202020	{码20}{码20}{码20}{码20}セネスタ{码20}{码20}{码20}{码20}	    塞内斯塔    
sys2_838	SYSTEM/SAVE.EMI	92	0	202020c7b9f5c1761343202020	{码20}{码20}{码20}ハシビトの町{码20}{码20}{码20}	   哈西比特镇   
sys2_839	SYSTEM/SAVE.EMI	93	0	20202020aebabdc220202020	{码20}{码20}{码20}{码20}アスタナ{码20}{码20}{码20}{码20}	    阿斯塔纳    
sys2_840	SYSTEM/SAVE.EMI	94	0	20202020d6f2ddae20202020	{码20}{码20}{码20}{码20}ルディア{码20}{码20}{码20}{码20}	    卢迪亚    
sys2_841	SYSTEM/SAVE.EMI	95	0	20202020b9dff32020202020	{码20}{码20}{码20}{码20}シェド{码20}{码20}{码20}{码20}{码20}	     谢德     
sys2_842	SYSTEM/SAVE.EMI	96	0	202020c95dd7db761346202020	{码20}{码20}{码20}フ-レンの里{码20}{码20}{码20}	   弗伦的故里   
sys2_843	SYSTEM/SAVE.EMI	97	0	202020b0afdbf2ddae202020	{码20}{码20}{码20}ウインディア{码20}{码20}{码20}	   温迪亚   
sys2_844	SYSTEM/SAVE.EMI	98	0	202020bedfb576130e20202020	{码20}{码20}{码20}チェクの村{码20}{码20}{码20}{码20}	   切克村    
sys2_845	SYSTEM/SAVE.EMI	99	0	20202020bcdb130e2020202020	{码20}{码20}{码20}{码20}ソン村{码20}{码20}{码20}{码20}{码20}	     索村     
sys2_846	SYSTEM/SAVE.EMI	100	0	20202083606b5f76130e202020	{码20}{码20}{码20}ようせいの村{码20}{码20}{码20}	   妖精之村   
sys2_847	SYSTEM/SAVE.EMI	101	0	20202020201354128b2020202020	{码20}{码20}{码20}{码20}{码20}関所{码20}{码20}{码20}{码20}{码20}	     关所     
sys2_848	SYSTEM/SAVE.EMI	102	0	20202020b9e35db520202020	{码20}{码20}{码20}{码20}シュ-ク{码20}{码20}{码20}{码20}	    舒克    
sys2_849	SYSTEM/SAVE.EMI	103	0	2020202020d5fb2020202020	{码20}{码20}{码20}{码20}{码20}リプ{码20}{码20}{码20}{码20}{码20}	     里普     
sys2_850	SYSTEM/SAVE.EMI	104	0	202020b8d6f2dddb1339202020	{码20}{码20}{码20}サルディン島{码20}{码20}{码20}	   萨尔丁岛   
sys2_851	SYSTEM/SAVE.EMI	105	0	202020b7b0b9ae130e20202020	{码20}{码20}{码20}コウシア村{码20}{码20}{码20}{码20}	   考西亚村    
sys2_852	SYSTEM/SAVE.EMI	106	0	20202020beb5ae130e20202020	{码20}{码20}{码20}{码20}チクア村{码20}{码20}{码20}{码20}	    奇库亚村    
sys2_853	SYSTEM/SAVE.EMI	107	0	20202020f9b0b5130e20202020	{码20}{码20}{码20}{码20}パウク村{码20}{码20}{码20}{码20}	    帕乌克村    
sys2_854	SYSTEM/SAVE.EMI	108	0	20202020125e1352354620202020	{码20}{码20}{码20}{码20}皇城5F{码20}{码20}{码20}{码20}	    皇城5层    
sys2_855	SYSTEM/SAVE.EMI	109	0	202020125e1352123a12a83446202020	{码20}{码20}{码20}皇城地下4F{码20}{码20}{码20}	   皇城地下4层   
sys2_856	SYSTEM/SAVE.EMI	110	0	20202020125e1352314620202020	{码20}{码20}{码20}{码20}皇城1F{码20}{码20}{码20}{码20}	    皇城1层    
sys2_857	SYSTEM/SAVE.EMI	111	0	2020202020125f133d2020202020	{码20}{码20}{码20}{码20}{码20}帝都{码20}{码20}{码20}{码20}{码20}	     帝都     
sys2_858	SYSTEM/SAVE.EMI	112	0	2020202012157612005b20202020	{码20}{码20}{码20}{码20}夢の中‥{码20}{码20}{码20}{码20}	    梦境中…    
sys2_859	SYSTEM/SAVE.EMI	130	0	2020201201120213061338131c20202020	{码20}{码20}{码20}大砂漠南部{码20}{码20}{码20}{码20}	   大沙漠南部    
sys2_860	SYSTEM/SAVE.EMI	131	0	202020d6f2ddae123a1264202020	{码20}{码20}{码20}ルディア地放{码20}{码20}{码20}	   卢迪亚地方   
sys2_861	SYSTEM/SAVE.EMI	132	0	2020b0afdbf2ddae123a12642020	{码20}{码20}ウインディア地放{码20}{码20}	  温迪亚地方  
sys2_862	SYSTEM/SAVE.EMI	133	0	202020201200134712df123a20202020	{码20}{码20}{码20}{码20}中央高地{码20}{码20}{码20}{码20}	    中央高地    
sys2_863	SYSTEM/SAVE.EMI	134	0	202020b9e35db5123a1264202020	{码20}{码20}{码20}シュ-ク地放{码20}{码20}{码20}	   舒克地方   
sys2_864	SYSTEM/SAVE.EMI	135	0	202020aebabddb123a1264202020	{码20}{码20}{码20}アスタン地放{码20}{码20}{码20}	   阿斯坦地方   
sys2_865	SYSTEM/SAVE.EMI	136	0	2020201201120213061349131c20202020	{码20}{码20}{码20}大砂漠北部{码20}{码20}{码20}{码20}	   大沙漠北部    
sys2_866	SYSTEM/SAVE.EMI	137	0	202020fcafbd1348133920202020	{码20}{码20}{码20}ペイタ半島{码20}{码20}{码20}{码20}	   佩塔半岛    
sys2_867	SYSTEM/SAVE.EMI	138	0	202020133a1201133b1200131c20202020	{码20}{码20}{码20}西大陸中部{码20}{码20}{码20}{码20}	   西大陆中部    
sys2_868	SYSTEM/SAVE.EMI	139	0	202020ebdbe51345123a20202020	{码20}{码20}{码20}ジンガ山地{码20}{码20}{码20}{码20}	   金加山地    
sys2_869	SYSTEM/SAVE.EMI	140	0	2020202013491264134a133920202020	{码20}{码20}{码20}{码20}北放諸島{码20}{码20}{码20}{码20}	    北方诸岛    
sys2_870	SYSTEM/SAVE.EMI	141	0	20202020b9b276120a20202020	{码20}{码20}{码20}{码20}シオの海{码20}{码20}{码20}{码20}	    潮之海    
sys2_871	SYSTEM/SAVE.EMI	142	0	20202020134b12ec134c134d20202020	{码20}{码20}{码20}{码20}黄金平野{码20}{码20}{码20}{码20}	    黄金平野    
sys2_872	SYSTEM/SAVE.EMI	143	0	202020133a1201133b1338131c20202020	{码20}{码20}{码20}西大陸南部{码20}{码20}{码20}{码20}	   西大陆南部    
sys2_873	SYSTEM/SAVE.EMI	144	0	e85dce127b127c	ゲ-ム設定	游戏设置
sys2_874	SYSTEM/SAVE.EMI	145	0	f8bddb127b127c	ボタン設定	按键设置
sys2_875	SYSTEM/SAVE.EMI	146	0	bab5d55ddb	スクリ-ン	画面
sys2_876	SYSTEM/SAVE.EMI	147	0	1273129b129c	初期化	重置
sys2_877	SYSTEM/SAVE.EMI	148	0	129d1287129e1275	振動機能	振动功能
sys2_878	SYSTEM/SAVE.EMI	149	0	efe1b9e3	ダッシュ	冲刺
sys2_879	SYSTEM/SAVE.EMI	150	0	b3cfd4	カメラ	视角
sys2_880	SYSTEM/SAVE.EMI	151	0	12641290b45d	放向キ-	方向键
sys2_881	SYSTEM/SAVE.EMI	152	0	cfe1bb5deb	メッセ-ジ	消息
sys2_882	SYSTEM/SAVE.EMI	153	0	b8b0dbf3	サウンド	声音
sys2_883	SYSTEM/SAVE.EMI	154	0	42474d	BGM	BGM
sys2_884	SYSTEM/SAVE.EMI	155	0	5345	SE	SE
sys2_885	SYSTEM/SAVE.EMI	156	0	b7dbf9ba	コンパス	罗盘
sys2_886	SYSTEM/SAVE.EMI	157	0	4f4646	OFF	关
sys2_887	SYSTEM/SAVE.EMI	158	0	4f4e	ON	开
sys2_888	SYSTEM/SAVE.EMI	159	0	ccc3e3aed6	マニュアル	手动
sys2_889	SYSTEM/SAVE.EMI	160	0	b25dc1	オ-ト	自动
sys2_890	SYSTEM/SAVE.EMI	161	0	c65dccd6	ノ-マル	普通
sys2_891	SYSTEM/SAVE.EMI	162	0	d5f45dba	リバ-ス	反向
sys2_892	SYSTEM/SAVE.EMI	163	0	301508	0{符号2 08}	0{符号2 08}
sys2_893	SYSTEM/SAVE.EMI	164	0	129234351508	右45{符号2 08}	右45{符号2 08}
sys2_894	SYSTEM/SAVE.EMI	165	0	129134351508	左45{符号2 08}	左45{符号2 08}
sys2_895	SYSTEM/SAVE.EMI	166	0	626c5f	おそい	慢
sys2_896	SYSTEM/SAVE.EMI	167	0	796f60	ふつう	普通
sys2_897	SYSTEM/SAVE.EMI	168	0	77815f	はやい	快
sys2_898	SYSTEM/SAVE.EMI	169	0	bac0d7b2	ステレオ	立体声
sys2_899	SYSTEM/SAVE.EMI	170	0	d0c6d4d6	モノラル	单声道
sys2_900	SYSTEM/SAVE.EMI	171	0	e85dce76127b127c8a207a8b6760697c6a	ゲ-ムの設定を{码20}へんこうします	更改游戏设置
sys2_901	SYSTEM/SAVE.EMI	172	0	b7dbc1d85dd476127b127c8a207a8b6760697c6a011507129f12a076127b127c7720bdaffb0700a26a	コントロ-ラの設定を{码20}へんこうします\n{符号2 07}現在の設定は{码20}タイプ{占位00}です	更改手柄设置\n{符号2 07}当前设置为类型{占位00}
sys2_902	SYSTEM/SAVE.EMI	173	0	12a112a2fdebb9e4db8a2012a3127e697c6a	画面ポジションを{码20}調整します	调整画面位置
sys2_903	SYSTEM/SAVE.EMI	174	0	6aa77076127b127c8a201273129b1278127973128f697c6a011507f8bddb127b127c24bab5d55ddb801273129b1278127973128f857c6a	すべての設定を{码20}初期状態に戻します\n{符号2 07}ボタン設定、スクリ-ンも初期状態に戻ります	将所有设置恢复为初始状态\n{符号2 07}手柄设置和画面也将恢复初始状态
sys2_904	SYSTEM/SAVE.EMI	175	0	6aa77076127b127c8a201273129b129c69708388695fa26a63	すべての設定を{码20}初期化してよろしいですか	确定要将所有设置重置吗
sys2_905	SYSTEM/SAVE.EMI	176	0	129d1287129e127576204f4e2f4f464695a2647c6a011507129d1287129e127577f2e3aed6b9e4e1b5a26212a4697d659f685f	振動機能の{码20}ON/OFFができます\n{符号2 07}振動機能はデュアルショックでお楽しみください	可开启或关闭振动功能\n{符号2 07}振动功能需使用震动手柄
sys2_906	SYSTEM/SAVE.EMI	177	0	efe1b9e3f8bddb8a12a5697012a686632412a765638a1285a77c6a011507aec2d8e7d05df3a2802082606760a26a	ダッシュボタンを押して走るか、步くかを選べます\n{符号2 07}アナログモ-ドでも{码20}ゆうこうです	按下冲刺键可选择奔跑或步行\n{符号2 07}模拟模式同样有效
sys2_907	SYSTEM/SAVE.EMI	178	0	b3cfd4957c8986126412908a207a8b6760697c6a	カメラがまわる放向を{码20}へんこうします	更改视角旋转方向
sys2_908	SYSTEM/SAVE.EMI	179	0	12641290b45d126812a812911292a272727f1286128773127b127ca2647c6a011507c9dd5dd6f312861287767d2082606760a26a	放向キ-上下左右でななめ移動に設定できます\n{符号2 07}フィ-ルド移動のみ{码20}ゆうこうです	方向键上下左右可设置斜向移动\n{符号2 07}仅在地图移动时有效
sys2_909	SYSTEM/SAVE.EMI	180	0	cfe1bb5debbafa5df38a207a8b6760697c6a	メッセ-ジスピ-ドを{码20}へんこうします	更改消息显示速度
sys2_910	SYSTEM/SAVE.EMI	181	0	b8b0dbf3127b127c8a207a8b6760697c6a	サウンド設定を{码20}へんこうします	更改声音设置
sys2_911	SYSTEM/SAVE.EMI	182	0	42474d76f8d5e35dce8a2012a3127e697c6a	BGMのボリュ-ムを{码20}調整します	调整BGM音量
sys2_912	SYSTEM/SAVE.EMI	183	0	534576f8d5e35dce8a2012a3127e697c6a	SEのボリュ-ムを{码20}調整します	调整SE音量
sys2_913	SYSTEM/SAVE.EMI	184	0	6aa77076127b127c8a201273129b129c697c696d	すべての設定を{码20}初期化しました	所有设置已重置
sys2_914	SYSTEM/SAVE.EMI	185	0	12641290b45d126812a83ab7ccdbf38a128512ba01050a1500063a1288127c01050a1501063ae85dce127b127c7612b812b9	放向キ-上下：コマンドを選択\n{色0A}{符号2 00}{/色}：決定\n{色0A}×{/色}：ゲ-ム設定の終了	方向键上下：选择指令\n{色0A}{符号2 00}{/色}：确定\n{色0A}×{/色}：退出游戏设置
sys2_915	SYSTEM/SAVE.EMI	186	0	12641290b45d126812a83a127b127c63699476128512ba0112641290b45d129112923a127b127c767a8b676001050a1501063ab4e2dbbbd6	放向キ-上下：設定かしょの選択\n放向キ-左右：設定のへんこう\n{色0A}×{/色}：キャンセル	方向键上下：选择设置项\n方向键左右：更改设置\n{色0A}×{/色}：取消
sys2_916	SYSTEM/SAVE.EMI	187	0	12641290b45d129112923af8bddb127b127c76128512ba012001050a1501063ae85dce127b127c12a112a273128f86281288127c29	放向キ-左右：ボタン設定の選択\n{码20}\n{色0A}×{/色}：ゲ-ム設定画面に戻る（決定）	方向键左右：选择按键设置\n \n{色0A}×{/色}：返回游戏设置（确定）
sys2_917	SYSTEM/SAVE.EMI	188	0	12641290b45d3a12a112a2fdebb9e4db7612a3127e012001050a1501063ae85dce127b127c12a112a273128f86281288127c29	放向キ-：画面ポジションの調整\n{码20}\n{色0A}×{/色}：ゲ-ム設定画面に戻る（決定）	方向键：调整画面位置\n \n{色0A}×{/色}：返回游戏设置（确定）
sys2_918	SYSTEM/SAVE.EMI	189	0	20202020127aa56361	{码20}{码20}{码20}{码20}並びかえ	    排序
sys2_919	SYSTEM/SAVE.EMI	190	0	b8f612a112a2	サブ画面	副画面
sys2_920	SYSTEM/SAVE.EMI	191	0	aeb5b9e4db	アクション	动作
sys2_921	SYSTEM/SAVE.EMI	192	0	40b4e2dbbbd6	·キャンセル	·取消
sys2_922	SYSTEM/SAVE.EMI	193	0	5354415254f8bddb20202020fd5dec	STARTボタン{码20}{码20}{码20}{码20}ポ-ズ	START键      暂停
sys2_923	SYSTEM/SAVE.EMI	194	0	53454c454354f8bddb202020cad6fb	SELECTボタン{码20}{码20}{码20}ヘルプ	SELECT键     帮助
sys2_924	SYSTEM/SAVE.EMI	195	0	bdaffb3101150712641290b45d12911292a220bdaffb8a12858ba2659f685f	タイプ1\n{符号2 07}放向キ-左右で{码20}タイプを選んでください	类型1\n{符号2 07}请用方向键左右选择类型
sys2_925	SYSTEM/SAVE.EMI	196	0	bdaffb3201150712641290b45d12911292a220bdaffb8a12858ba2659f685f	タイプ2\n{符号2 07}放向キ-左右で{码20}タイプを選んでください	类型2\n{符号2 07}请用方向键左右选择类型
sys2_926	SYSTEM/SAVE.EMI	197	0	bdaffb3301150712641290b45d12911292a220bdaffb8a12858ba2659f685f	タイプ3\n{符号2 07}放向キ-左右で{码20}タイプを選んでください	类型3\n{符号2 07}请用方向键左右选择类型
sys2_927	SYSTEM/SAVE.EMI	198	0	bdaffb3401150712641290b45d12911292a220bdaffb8a12858ba2659f685f	タイプ4\n{符号2 07}放向キ-左右で{码20}タイプを選んでください	类型4\n{符号2 07}请用方向键左右选择类型
sys2_928	SYSTEM/SAVE.EMI	199	0	20efe1b9e3	{码20}ダッシュ	 冲刺
sys2_929	SYSTEM/SAVE.EMI	200	0	20202020b3cfd4	{码20}{码20}{码20}{码20}カメラ	    视角
sys2_930	SYSTEM/SAVE.EMI	201	0	12b612b7401288127c	会話·決定	对话·确定
sys2_931	SYSTEM/SAVE.EMI	202	0	050a150006	{色0A}{符号2 00}{/色}	{色0A}{符号2 00}{/色}
sys2_932	SYSTEM/SAVE.EMI	203	0	050a150206	{色0A}△{/色}	{色0A}△{/色}
sys2_933	SYSTEM/SAVE.EMI	204	0	050a150306	{色0A}□{/色}	{色0A}□{/色}
sys2_934	SYSTEM/SAVE.EMI	205	0	050a150106	{色0A}×{/色}	{色0A}×{/色}
sys2_935	SYSTEM/SAVE.EMI	206	0	4c	L	L
sys2_936	SYSTEM/SAVE.EMI	207	0	52	R	R
sys2_937	SYSTEM/SAVE.EMI	209	0	583a	X：	X：
sys2_938	SYSTEM/SAVE.EMI	210	0	593a	Y：	Y：
sys2_939	SYSTEM/SAVE.EMI	211	0	12641290b45da22012a112a2c9d75dce8a12a3127e6970659f685f011507050a150106a22012b812b9281288127c29	放向キ-で{码20}画面フレ-ムを調整してください\n{符号2 07}{色0A}×{/色}で{码20}終了（決定）	请用方向键调整画面边框\n{符号2 07}{色0A}×{/色}结束（确定）
sys2_940	SYSTEM/SAVE.EMI	212	0	5b	‥	…
sys2_941	SYSTEM/SAVE.EMI	213	0	5b71856669	‥とりけし	…删除
sys2_942	SYSTEM/SAVE.EMI	214	0	5b6a6a7e	‥すすむ	…前进
sys2_943	SYSTEM/SAVE.EMI	215	0	5b80a386	‥もどる	…返回
sys2_944	SYSTEM/SAVE.EMI	216	0	5b779b7f86	‥はじめる	…开始
sys2_945	SYSTEM/SAVE.EMI	217	0	050315090700150a06a28388695fa26a63	{色03}{符号2 09}{占位00}』{/色}でよろしいですか	{色03}{符号2 09}{占位00}』{/色}确定吗？
sys2_946	SYSTEM/SAVE.EMI	218	0	12641290b45d203ab35dbcd67612861287014c31404c322f52314052320120202020203a13261327124e648563610244454c3a132613278a666a01424b203a12f112bb12bd124d8a817f86014f4b203a12f112bb761288127c	放向キ-{码20}：カ-ソルの移動\nL1·L2/R1·R2\n{码20}{码20}{码20}{码20}{码20}：文字種きりかえ\n---\nDEL：文字をけす\nBK{码20}：名前入力をやめる\nOK{码20}：名前の決定	方向键：移动光标\nL1·L2/R1·R2\n     ：切换文字种类\n---\nDEL：删除文字\nBK ：取消命名\nOK ：确定名字
sys2_947	SYSTEM/SAVE.EMI	219	0	b35dbcd695122191705f8620132613278a66697c6a	カ-ソルが合っている{码20}文字をけします	删除光标所在处的文字
sys2_948	SYSTEM/SAVE.EMI	220	0	12bb7612a112a273128f857c6a	前の画面に戻ります	返回上一个画面
sys2_949	SYSTEM/SAVE.EMI	221	0	12f112bb8a1288127c697c6a	名前を決定します	确定名字
sys2_950	SYSTEM/SAVE.EMI	222	0	fbd7afd15d762012f112bb8a12887f70659f685f	プレイヤ-の{码20}名前を決めてください	请决定玩家的名字
sys2_951	SYSTEM/SAVE.EMI	223	0	070176205e9f12f18a12887f70659f685f	{占位01}の{码20}あだ名を決めてください	请决定{占位01}的昵称
sys2_952	SYSTEM/SAVE.EMI	255	0	0c43174100a367a280cfc3e35dd05df301cfc3e35d8a61848ba27514810c9369936577656a8601bb5df601817f706265	{框43}{立绘4100}どこでもメニュ-モ-ド\nメニュ-をえらんでね{码14810C93}しゅくはくする\nセ-ブ\nやめておく	{框43}{立绘4100}随处菜单模式\n请选择菜单{码14810C93}住宿\n存档\n退出
sys2_953	SYSTEM/START.EMI	1	0	0c8a14820c82775f015f5f61	{框8A}{码14820C82}はい\nいいえ	{框8A}{码14820C82}是\n否
sys2_954	SYSTEM/START.EMI	2	0	0c8814820c82775f015f5f61	{框88}{码14820C82}はい\nいいえ	{框88}{码14820C82}是\n否
sys2_955	SYSTEM/START.EMI	3	0	cfd0d55db35df37620bedfe1b51200a26a	メモリ-カ-ドの{码20}チェック中です	记忆卡检查中
sys2_956	SYSTEM/START.EMI	4	0	c9dcafd67620bedfe1b51200a26a	ファイルの{码20}チェック中です	文件检查中
sys2_957	SYSTEM/START.EMI	5	0	cfd0d55db35df395205e857c6b8b	メモリ-カ-ドが{码20}ありません	未找到记忆卡
sys2_958	SYSTEM/START.EMI	6	0	6991a95f697c696d20818572626970659f685f	しっぱいしました{码20}やりなおしてください	操作失败，请重试
sys2_959	SYSTEM/START.EMI	7	0	bedfe1b573206991a95f697c696d	チェックに{码20}しっぱいしました	检查失败
sys2_960	SYSTEM/START.EMI	8	0	cfd0d55db35df395201273129b129c6887705f7c6b8b	メモリ-カ-ドが{码20}初期化されていません	记忆卡尚未格式化
sys2_961	SYSTEM/START.EMI	9	0	cfd0d55db35df395201273129b129c6887705f7c6b8b01cfd0d55db35df38a201273129b129c697c6a63	メモリ-カ-ドが{码20}初期化されていません\nメモリ-カ-ドを{码20}初期化しますか	记忆卡尚未格式化\n要格式化记忆卡吗
sys2_962	SYSTEM/START.EMI	10	0	128c128d73201273129b129c69708388695fa26a63	本当に{码20}初期化してよろしいですか	确定要格式化吗
sys2_963	SYSTEM/START.EMI	11	0	1273129b129c12005b20cfd0d55db35df38a132b63725fa2659f685f	初期化中‥{码20}メモリ-カ-ドを抜かないでください	格式化中…请勿取出记忆卡
sys2_964	SYSTEM/START.EMI	12	0	1273129b129c9512b889857c696d	初期化が終わりました	格式化完成
sys2_965	SYSTEM/START.EMI	13	0	1273129b129c73206991a95f697c696d	初期化に{码20}しっぱいしました	格式化失败
sys2_966	SYSTEM/START.EMI	14	0	0c8714810c82775f015f5f61	{框87}{码14810C82}はい\nいいえ	{框87}{码14810C82}是\n否
sys2_967	SYSTEM/START.EMI	15	0	204e4f2044415441	{码20}NO{码20}DATA	 无存档数据
sys2_968	SYSTEM/START.EMI	16	0	555345442044415441	USED{码20}DATA	已用数据
sys2_969	SYSTEM/START.EMI	17	0	5b434845434b494e47	‥CHECKING	…检查中
sys2_970	SYSTEM/START.EMI	18	0	4c4f4144	LOAD	读取
sys2_971	SYSTEM/START.EMI	19	0	a36e8476cfd0d55db35df3638420d85df3697c6a63	どちらのメモリ-カ-ドから{码20}ロ-ドしますか	从哪边记忆卡读取
sys2_972	SYSTEM/START.EMI	20	0	a376c9dcafd68a20d85df3697c6a63	どのファイルを{码20}ロ-ドしますか	读取哪个文件
sys2_973	SYSTEM/START.EMI	21	0	d85df36970208388695fa26a63	ロ-ドして{码20}よろしいですか	确定要读取吗
sys2_974	SYSTEM/START.EMI	22	0	d85df312005b20cfd0d55db35df38a132b63725fa2659f685f	ロ-ド中‥{码20}メモリ-カ-ドを抜かないでください	读取中…请勿取出记忆卡
sys2_975	SYSTEM/START.EMI	23	0	d85df3952012b889857c696d	ロ-ドが{码20}終わりました	读取完成
sys2_976	SYSTEM/START.EMI	24	0	c9dcafd68a20b25dfbdba2647c6b8b	ファイルを{码20}オ-プンできません	无法打开文件
sys2_977	SYSTEM/START.EMI	25	0	f6d7bab2f6c9dcafae15057620c9dcafd6955e857c6b8b	ブレスオブファイア{符号2 05}の{码20}ファイルがありません	没有龙战士{符号2 05}的存档文件
sys2_978	SYSTEM/START.EMI	26	0	c9dcafd69520678987705f7c6a	ファイルが{码20}こわれています	文件已损坏
sys2_979	SYSTEM/START.EMI	27	0	d85df373206991a95f697c696d	ロ-ドに{码20}しっぱいしました	读取失败
sys2_980	SYSTEM/START.EMI	28	0	c9dcafd695205e857c6b8b	ファイルが{码20}ありません	没有文件
sys2_981	SYSTEM/START.EMI	29	0	f6d7bab2f6c9dcafae150576c9dcafd6a2775e857c6b8b	ブレスオブファイア{符号2 05}のファイルではありません	不是龙战士{符号2 05}的文件
sys2_982	SYSTEM/START.EMI	30	0	c9dcafd68ad85df3a2647c6b8b	ファイルをロ-ドできません	无法读取文件
sys2_983	SYSTEM/START.EMI	32	0	53415645	SAVE	存档
sys2_984	SYSTEM/START.EMI	33	0	a36e8476cfd0d55db35df37320bb5df6697c6a63	どちらのメモリ-カ-ドに{码20}セ-ブしますか	存档到哪边记忆卡
